"doc_path","document_class","materialization_decision","decision_rationale","disposition","standard_ids","semantic_owner_node_ids","materialized_target_node_ids","rollup_not_applicable_node_ids","materialized_rule_ids","rollup_not_applicable_rule_ids","human_decision"
"docs/developer-guide.md","catalog-reference","task-materialize","Belgedeki uygulanabilir katalog, eşleme ve çalışma sözleşmeleri source-specific rule ile seçili executable görevlerin deliverable, kabul, test, doğrulama ve bakım içeriğine uygulanır; örnek veya geçmiş durum evidence sayılmaz.","task-materialized+task-ref","","build-iterasyon-ritueli|edu-baslangic-rotasi","std-docs","","catalog-developer-execution-loop","","no"
"docs/developer-workflow-gap-analysis.md","gap-audit","reference-only","Developer Workflow Gap Analizi — Durum Raporu: tarihsel bulgu veya durum kaydıdır; runtime kanıtı değil, referanstır.","task-ref","","build-app-katalogu|build-ilk-dikey-dilim|build-referans-uygulama","","","","","no"
"docs/dimension-contract-17.md","engineering-standard","reference-only","17 Üretim Boyutu — Çalıştırılabilir Sözleşme Matrisi (v1, 2026-07-02): standardRefs/applicability hattından yönetilir; standard prose'u göreve kopyalanmaz.","standard-ref+task-ref","quality-gates","app-aday|app-atomic|app-backend|app-backend-x-atom|app-backend-x-kaya|app-backend-x-kum|app-backend-x-molekul|app-backend-x-tas|app-build|app-build-x-atom|app-build-x-kum|app-build-x-molekul|app-build-x-tas|app-content-collaboration|app-content-collaboration-x-atom|app-content-collaboration-x-kum|app-content-collaboration-x-molekul|app-content-collaboration-x-tas|app-crosscut|app-crosscut-x-atom|app-crosscut-x-kum|app-crosscut-x-molekul|app-customer-revenue|app-customer-revenue-x-atom|app-customer-revenue-x-kum|app-customer-revenue-x-molekul|app-customer-revenue-x-tas|app-data-intelligence|app-data-intelligence-x-atom|app-data-intelligence-x-kum|app-data-intelligence-x-molekul|app-data-intelligence-x-tas|app-dx|app-edu|app-egitim|app-finance|app-finance-x-atom|app-finance-x-kum|app-finance-x-molekul|app-finance-x-tas|app-frontend|app-frontend-x-atom|app-frontend-x-kum|app-frontend-x-molekul|app-genel|app-hr|app-hr-x-atom|app-hr-x-kum|app-hr-x-molekul|app-hr-x-tas|app-kararlar|app-kernel|app-kernel-x-atom|app-kernel-x-kum|app-kernel-x-molekul|app-landx|app-layer0|app-layer1|app-layer1-x-atom|app-layer1-x-kum|app-layer1-x-molekul|app-meta|app-platform-horizontal|app-platform-horizontal-x-atom|app-platform-horizontal-x-kum|app-platform-horizontal-x-molekul|app-platform-horizontal-x-tas|app-scale|app-scale-x-atom|app-scale-x-kum|app-scale-x-molekul|app-supply-chain|app-supply-chain-x-atom|app-supply-chain-x-kum|app-supply-chain-x-molekul|app-supply-chain-x-tas|app-sus|app-sus-x-atom|app-sus-x-kum|app-sus-x-molekul|app-vertical|app-vertical-x-atom|app-vertical-x-kum|app-vertical-x-molekul|app-vertical-x-tas|atom-crm-domain-blocklist|kum-crm-lead-dedup","","","","","no"
"docs/dimension-migration-runbook.md","directive-contract","task-materialize","Boyut/Standart Migration Runbook — Lazy Migration ve Güvenli Alan Yazımı: etkin rule ile seçili görevlere ölçülebilir sözleşme yükümlülükleri sağlar.","task-materialized+task-ref","","std-schema-foundation","std-schema-foundation","","dimension-lazy-migration","","no"
"docs/doc-maintainer-boundary-gap-report-2026-07-08.md","gap-audit","reference-only","Doc-Maintainer Boundary Gap Report — 2026-07-08: tarihsel bulgu veya durum kaydıdır; runtime kanıtı değil, referanstır.","task-ref+catalog","","std-ci-gates","","","","","no"
"docs/doc-maintainer-operating-boundary.md","directive-contract","task-materialize","Doc-maintainer ile human-developer yetki sınırı std-docs executable yönetişim görevinde non-goal, negatif test, doğrulama ve release kapısı olarak uygulanır.","task-materialized+task-ref","","dx-workflow","std-docs","","doc-maintainer-directive-only-handoff-boundary","","no"
"docs/docs-json-integration-full-report-2026-07-13.md","gap-audit","reference-only","Docs Korpusu → JSON Yönerge/İçerik Entegrasyonu — Tam Kapsam Raporu: tarihsel bulgu veya durum kaydıdır; runtime kanıtı değil, referanstır.","task-ref","","std-docs","","","","","no"
"docs/dod-evidence-schema-directive.md","engineering-standard","task-materialize","DoD + Kanıt Şeması Yönergesi — Yüksek-Riskli Düğüm/Sözleşme için Maki…: standard prose'u kopyalanmadan etkin rule'un görev-özgü kontrollerine kaynak olur.","task-materialized+task-rollup-n-a+task-ref","","dx-workflow|platform-factory","app-landx-core|archetype-storage-contract|atom-crm-domain-blocklist|atom-crm-email-regex|atom-crm-score-range-check|atomic-type-contract|capability-registry-contract|cc-privacy|cc-security|customer|customer-app-core-shell|deploy-yap|dist-agritech-core|dist-construction-core|dist-ngo-core|dist-realestate-core|dist-sahibinden-core|dist-site-core|dist-travel-core|dist-veteriner-core|dx-api-gateway|edition-creator-core|edition-departman-copilot-core|edition-onmuhasebe-core|edition-people-core|edition-randevu-core|edition-salescrm-core|edition-storefront-core|fe-core-ui|geo-map-surface|golden-slice-ref|hello-platform-smoke|kum-crm-lead-dedup|l1-audit|l1-import|molekul-crm-score-field-validator|molekul-crm-score-weight-config|platform-migration-contract|policy-context-contract|product|s-accounting|s-accounting-core|s-ai|s-ai-catalog-core|s-ai-core|s-ai-governance|s-ai-governance-core|s-ai-voice-core|s-ap-automation-core|s-ats-core|s-audit-core|s-bi|s-bi-core|s-billing|s-billing-core|s-bpm|s-bpm-core|s-channel-hub-core|s-classifieds-core|s-clinic-core|s-clm|s-clm-core|s-cmms-core|s-cms-core|s-commerce|s-commerce-core|s-comms-core|s-community-core|s-consolidation-core|s-conversational|s-conversational-core|s-cpq|s-cpq-core|s-crm|s-crm-core|s-cyber-grc-core|s-data-catalog|s-data-catalog-core|s-data-cleansing-core|s-demand-planning-core|s-dms|s-dms-core|s-doc-matching-core|s-drive-core|s-dropshipping-core|s-ecommerce-models-core|s-education-core|s-esg-core|s-esign-core|s-etl-core|s-event-core|s-expenses-core|s-fixed-assets-core|s-fleet-core|s-fpa|s-fpa-core|s-fraud-trust-core|s-fsm-core|s-helpdesk-core|s-hrms|s-hrms-core|s-i18n-core|s-iam|s-iam-core|s-incentive-core|s-inventory|s-inventory-core|s-iot-core|s-ipaas-core|s-isg-core|s-kvkk-core|s-kyc-aml-core|s-legaltech-core|s-lms-core|s-loyalty-core|s-mail-core|s-marketing-core|s-marketplace|s-marketplace-core|s-membership-core|s-mrp|s-mrp-core|s-observability|s-observability-core|s-onboarding-core|s-payment-methods|s-payment-methods-core|s-payroll|s-payroll-core|s-performance-core|s-pim|s-pim-core|s-pmo|s-pmo-core|s-pms-core|s-pos|s-pos-core|s-predictive-core|s-procurement-core|s-product-feed-core|s-property-core|s-purchase-core|s-quality-core|s-rag-core|s-restaurant-core|s-retail-execution-core|s-revenue-copilot-core|s-revenue-recognition-core|s-rpa-core|s-sales|s-sales-core|s-scheduling-core|s-social-commerce-core|s-social-core|s-studio-core|s-subscription-analytics-core|s-subscription-commerce-core|s-survey-core|s-tax-compliance-core|s-tms-core|s-traceability-core|s-treasury-core|s-wiki-core|s-wms-core|s-workforce-core|scale-idempotency|scale-invariant|scale-multiregion|scale-outbox|scale-realtime|scale-workers|sdk-app-core-template|sdk-module-template|sdk-public-contract|stack-builder-core|stack-channel-core|stack-compliance-core|stack-messaging-core|stack-service-core|stack-workspace-core|std-ci-gates|std-contracts|std-docs|std-ui-surfacing|tenant-context-contract|urlp-00|urlp-01|urlp-02|urlp-03|urlp-04|urlp-05|urlp-06|urlp-07|urlp-08|urlp-09|urlp-10|urlp-11|urlp-12|urlp-13|urlp-14|urlp-15|urlp-16|urlp-program-work-unit","app-core-operations|platform-authn-authz|platform-cicd|platform-customer-graphql|platform-db-schema|platform-factory|platform-graphql-api|platform-observability|platform-tenancy","high-risk-dod","high-risk-dod","no"
"docs/drafts/README.md","catalog-reference","reference-only","drafts/ — TARİHSEL TASLAKLAR (promote edildi; artık kaynak-doğru değil): katalog veya rehber bağlamıdır; görev içeriği yerine izlenebilir referans kalır.","task-ref","","std-docs","","","","","no"
"docs/drafts/adr-product-boundary.md","directive-contract","reference-only","ADR — Ürün Sınırı: Enterprise Venture Management (EVM) × Arsam Market…: sözleşme bağlamı sunar; etkin rule seçimi olmadan görev prose'una kopyalanmaz.","task-ref+catalog","","std-contracts","","","","","no"
"docs/drafts/archetype-ledger-directive.md","directive-contract","reference-only","archetype-ledger — Çift-Taraflı Muhasebe Metamodeli (TASLAK — kilitle…: sözleşme bağlamı sunar; etkin rule seçimi olmadan görev prose'una kopyalanmaz.","task-ref+catalog","","s-accounting","","","","","no"
"docs/drafts/archetype-order-line-item-directive.md","directive-contract","reference-only","archetype-order-line-item — Sipariş / Satır-Kalem Metamodeli (TASLAK…: sözleşme bağlamı sunar; etkin rule seçimi olmadan görev prose'una kopyalanmaz.","task-ref+catalog","","s-sales","","","","","no"
"docs/drafts/k-kms-directive.md","catalog-reference","reference-only","Eksik TODO iskeleti tam docs/k-kms-directive.md tarafından supersede edilmiştir ve provider bağıyla daireseldir; ikinci bir KMS karar veya görev hattı açmadan tarihsel referans kalır.","catalog","","","","","","","no"
"docs/drafts/panel-tier-contract.md","directive-contract","reference-only","panel-tier — Üç Panel Katmanı Surface Sözleşmesi (TASLAK — kilitlenme…: sözleşme bağlamı sunar; etkin rule seçimi olmadan görev prose'una kopyalanmaz.","task-ref+catalog","","std-ui-surfacing","","","","","no"
"docs/drafts/workflow-directive.md","directive-contract","reference-only","workflow — Birinci Sınıf İş Akışı Motoru (TASLAK — kilitlenmeyi bekli…: sözleşme bağlamı sunar; etkin rule seçimi olmadan görev prose'una kopyalanmaz.","task-ref+catalog","","s-bpm","","","","","no"
"docs/engineering-standards-index.md","engineering-standard","task-materialize","Mühendislik Standartları Dizini — Üç-Grup Modeli ve 16 Çekirdek Stand…: standard prose'u kopyalanmadan etkin rule'un görev-özgü kontrollerine kaynak olur.","task-materialized+task-ref","","app-aday|app-atomic|app-backend|app-backend-x-atom|app-backend-x-kaya|app-backend-x-kum|app-backend-x-molekul|app-backend-x-tas|app-build|app-build-x-atom|app-build-x-kum|app-build-x-molekul|app-build-x-tas|app-content-collaboration|app-content-collaboration-x-atom|app-content-collaboration-x-kum|app-content-collaboration-x-molekul|app-content-collaboration-x-tas|app-crosscut|app-crosscut-x-atom|app-crosscut-x-kum|app-crosscut-x-molekul|app-customer-revenue|app-customer-revenue-x-atom|app-customer-revenue-x-kum|app-customer-revenue-x-molekul|app-customer-revenue-x-tas|app-data-intelligence|app-data-intelligence-x-atom|app-data-intelligence-x-kum|app-data-intelligence-x-molekul|app-data-intelligence-x-tas|app-dx|app-edu|app-egitim|app-finance|app-finance-x-atom|app-finance-x-kum|app-finance-x-molekul|app-finance-x-tas|app-frontend|app-frontend-x-atom|app-frontend-x-kum|app-frontend-x-molekul|app-genel|app-hr|app-hr-x-atom|app-hr-x-kum|app-hr-x-molekul|app-hr-x-tas|app-kararlar|app-kernel|app-kernel-x-atom|app-kernel-x-kum|app-kernel-x-molekul|app-landx|app-layer0|app-layer1|app-layer1-x-atom|app-layer1-x-kum|app-layer1-x-molekul|app-meta|app-platform-horizontal|app-platform-horizontal-x-atom|app-platform-horizontal-x-kum|app-platform-horizontal-x-molekul|app-platform-horizontal-x-tas|app-scale|app-scale-x-atom|app-scale-x-kum|app-scale-x-molekul|app-supply-chain|app-supply-chain-x-atom|app-supply-chain-x-kum|app-supply-chain-x-molekul|app-supply-chain-x-tas|app-sus|app-sus-x-atom|app-sus-x-kum|app-sus-x-molekul|app-vertical|app-vertical-x-atom|app-vertical-x-kum|app-vertical-x-molekul|app-vertical-x-tas|atom-crm-domain-blocklist|kum-crm-lead-dedup","std-docs","","standards-governance","","no"
"docs/enterprise-dod.md","engineering-standard","task-materialize","Enterprise-Ready App — Definition of Done (DoD): standard prose'u kopyalanmadan etkin rule'un görev-özgü kontrollerine kaynak olur.","standard-ref+task-materialized+task-rollup-n-a+task-ref","enterprise-delivery","build-enterprise-readiness","app-backend-x-atom|app-backend-x-kaya|app-backend-x-kum|app-backend-x-molekul|app-backend-x-tas|app-build-x-atom|app-build-x-kum|app-build-x-molekul|app-build-x-tas|app-content-collaboration-x-atom|app-content-collaboration-x-kum|app-content-collaboration-x-molekul|app-content-collaboration-x-tas|app-crosscut-x-atom|app-crosscut-x-kum|app-crosscut-x-molekul|app-customer-revenue-x-atom|app-customer-revenue-x-kum|app-customer-revenue-x-molekul|app-customer-revenue-x-tas|app-data-intelligence-x-atom|app-data-intelligence-x-kum|app-data-intelligence-x-molekul|app-data-intelligence-x-tas|app-finance-x-atom|app-finance-x-kum|app-finance-x-molekul|app-finance-x-tas|app-frontend-x-atom|app-frontend-x-kum|app-frontend-x-molekul|app-hr-x-atom|app-hr-x-kum|app-hr-x-molekul|app-hr-x-tas|app-kernel-x-atom|app-kernel-x-kum|app-kernel-x-molekul|app-landx|app-landx-core|app-layer1-x-atom|app-layer1-x-kum|app-layer1-x-molekul|app-platform-horizontal-x-atom|app-platform-horizontal-x-kum|app-platform-horizontal-x-molekul|app-platform-horizontal-x-tas|app-scale-x-atom|app-scale-x-kum|app-scale-x-molekul|app-supply-chain-x-atom|app-supply-chain-x-kum|app-supply-chain-x-molekul|app-supply-chain-x-tas|app-sus-x-atom|app-sus-x-kum|app-sus-x-molekul|app-vertical-x-atom|app-vertical-x-kum|app-vertical-x-molekul|app-vertical-x-tas|archetype-storage-contract|atom-crm-domain-blocklist|atom-crm-email-regex|atom-crm-score-range-check|atomic-type-contract|capability-registry-contract|cc-privacy|cc-security|customer|customer-app-core-shell|deploy-yap|dist-agritech|dist-agritech-core|dist-construction|dist-construction-core|dist-ngo|dist-ngo-core|dist-realestate|dist-realestate-core|dist-sahibinden|dist-sahibinden-core|dist-site|dist-site-core|dist-travel|dist-travel-core|dist-veteriner|dist-veteriner-core|dx-api-gateway|edition-creator|edition-creator-core|edition-departman-copilot|edition-departman-copilot-core|edition-onmuhasebe|edition-onmuhasebe-core|edition-people|edition-people-core|edition-randevu|edition-randevu-core|edition-salescrm|edition-salescrm-core|edition-storefront|edition-storefront-core|edu-u01|edu-u02|edu-u02b|edu-u03|edu-u04|edu-u04b|edu-u05|edu-u06|edu-u07|edu-u08|edu-u09|edu-u10|edu-u11|edu-u12|edu-u13|edu-u14|edu-u15|edu-u16|edu-u17|edu-u18|edu-u19|edu-u20|edu-u21|edu-u22|edu-u23|edu-u24|edu-u25|fe-ai-rt|fe-cdn|fe-core-ui|fe-deploy|fe-mobile|fe-monorepo|fe-tooling|geo-map-surface|golden-slice-ref|hello-platform-smoke|kum-crm-lead-dedup|kum-crm-lead-scoring|l1-audit|l1-import|landx-l0|landx-l1|landx-l2|landx-l3|landx-l4|landx-l5|m-crm-sales|molekul-crm-score-field-validator|molekul-crm-score-weight-config|platform-migration-contract|policy-context-contract|product|s-accounting|s-accounting-core|s-ai|s-ai-catalog|s-ai-catalog-core|s-ai-core|s-ai-governance|s-ai-governance-core|s-ai-voice|s-ai-voice-core|s-ap-automation|s-ap-automation-core|s-ats|s-ats-core|s-audit|s-audit-core|s-bi|s-bi-core|s-billing|s-billing-core|s-bpm|s-bpm-core|s-channel-hub|s-channel-hub-core|s-classifieds|s-classifieds-core|s-clinic|s-clinic-core|s-clm|s-clm-core|s-cmms|s-cmms-core|s-cms|s-cms-core|s-commerce|s-commerce-core|s-comms|s-comms-core|s-community|s-community-core|s-consolidation|s-consolidation-core|s-conversational|s-conversational-core|s-cpq|s-cpq-core|s-crm|s-crm-core|s-cyber-grc|s-cyber-grc-core|s-data-catalog|s-data-catalog-core|s-data-cleansing|s-data-cleansing-core|s-demand-planning|s-demand-planning-core|s-dms|s-dms-core|s-doc-matching|s-doc-matching-core|s-drive|s-drive-core|s-dropshipping|s-dropshipping-core|s-ecommerce-models|s-ecommerce-models-core|s-education|s-education-core|s-esg|s-esg-core|s-esign|s-esign-core|s-etl|s-etl-core|s-event|s-event-core|s-expenses|s-expenses-core|s-fixed-assets|s-fixed-assets-core|s-fleet|s-fleet-core|s-fpa|s-fpa-core|s-fraud-trust|s-fraud-trust-core|s-fsm|s-fsm-core|s-helpdesk|s-helpdesk-core|s-hrms|s-hrms-core|s-i18n|s-i18n-core|s-iam|s-iam-core|s-incentive|s-incentive-core|s-inventory|s-inventory-core|s-iot|s-iot-core|s-ipaas|s-ipaas-core|s-isg|s-isg-core|s-kvkk|s-kvkk-core|s-kyc-aml|s-kyc-aml-core|s-legaltech|s-legaltech-core|s-lms|s-lms-core|s-loyalty|s-loyalty-core|s-mail|s-mail-core|s-marketing|s-marketing-core|s-marketplace|s-marketplace-core|s-membership|s-membership-core|s-mrp|s-mrp-core|s-observability|s-observability-core|s-onboarding|s-onboarding-core|s-payment-methods|s-payment-methods-core|s-payroll|s-payroll-core|s-performance|s-performance-core|s-pim|s-pim-core|s-pmo|s-pmo-core|s-pms|s-pms-core|s-pos|s-pos-core|s-predictive|s-predictive-core|s-procurement|s-procurement-core|s-product-feed|s-product-feed-core|s-property|s-property-core|s-purchase|s-purchase-core|s-quality|s-quality-core|s-rag|s-rag-core|s-restaurant|s-restaurant-core|s-retail-execution|s-retail-execution-core|s-revenue-copilot|s-revenue-copilot-core|s-revenue-recognition|s-revenue-recognition-core|s-rpa|s-rpa-core|s-sales|s-sales-core|s-scheduling|s-scheduling-core|s-social|s-social-commerce|s-social-commerce-core|s-social-core|s-studio|s-studio-core|s-subscription-analytics|s-subscription-analytics-core|s-subscription-commerce|s-subscription-commerce-core|s-survey|s-survey-core|s-tax-compliance|s-tax-compliance-core|s-tms|s-tms-core|s-traceability|s-traceability-core|s-treasury|s-treasury-core|s-wiki|s-wiki-core|s-wms|s-wms-core|s-workforce|s-workforce-core|scale-aps|scale-cache|scale-counter|scale-gis|scale-idempotency|scale-invariant|scale-multiregion|scale-outbox|scale-projections|scale-ratelimit|scale-realtime|scale-saga|scale-streaming|scale-timeseries|scale-webhook|scale-workers|scale-workers-deep|sdk-app-core-template|sdk-module-template|sdk-public-contract|stack-builder|stack-builder-core|stack-channel|stack-channel-core|stack-compliance|stack-compliance-core|stack-messaging|stack-messaging-core|stack-service|stack-service-core|stack-workspace|stack-workspace-core|std-ci-gates|std-contracts|std-docs|std-schema-foundation|std-ui-surfacing|sus-actions|sus-bc-policy|sus-bitemporal|sus-boundaries|sus-codemod|sus-conformance|sus-declarative|sus-durable|sus-lisans-tr-hukuk|sus-metadata|sus-overview|sus-timi|sus-versioning|tas-crm-lead-mgmt|tenant-context-contract|urlp-00|urlp-01|urlp-02|urlp-03|urlp-04|urlp-05|urlp-06|urlp-07|urlp-08|urlp-09|urlp-10|urlp-11|urlp-12|urlp-13|urlp-14|urlp-15|urlp-16|urlp-program-work-unit","adr-0001|adr-0002|adr-0003|adr-0004|adr-0005|adr-0006|adr-0007|adr-0008|adr-0009|adr-0010|adr-0011|adr-0012|adr-0013|adr-0014|adr-0015|adr-0016|adr-0017|adr-0018|adr-0019|adr-0020|adr-0021|adr-0022|adr-0023|adr-0024|adr-0025-frontend-stack-uzlastirma|app-aday|app-atomic|app-backend|app-build|app-content-collaboration|app-core-operations|app-crosscut|app-customer-revenue|app-data-intelligence|app-dx|app-edu|app-egitim|app-finance|app-frontend|app-genel|app-hr|app-kararlar|app-kernel|app-layer0|app-layer1|app-meta|app-modul-matrisi|app-platform-horizontal|app-scale|app-supply-chain|app-sus|app-vertical|atomic-types|be-deploy-profilleri|be-destek-matrisi|be-kararlar|be-sdk|build-app-katalogu|build-enterprise-readiness|cc-a11y-backend|cc-compliance-matrix|cc-content-jurisdiction|cc-cultural-ux|cc-fx-ledger|cc-graphql-guvenlik|cc-i18n-deep|cc-i18n-standards|cc-identity-models|cc-jurisdiction-resolver|cc-notification-consent|cc-obs|cc-obs-deep|cc-resolver-ops|cc-rollout|cc-tr|dist-clinic|dist-education|dist-legal|dist-membership|dist-restaurant|dx-cli|dx-marketplace|dx-workflow|fe-anti|fe-eng-standards|fe-locked|fe-theme|k-actor|k-agent-runtime|k-archetype-bayraklari|k-archetype-computation|k-archetype-fieldtypes|k-archetype-mode-profile|k-archetype-storage|k-authz|k-boyut1-ops-panel|k-boyut2-developer-panel|k-boyut3-tenant-panel|k-bus|k-calendar-capacity|k-capability|k-computation|k-control-planes|k-edge-gateway|k-genealogy-graph|k-granulerlik|k-identity|k-jurisdiction|k-kpi-registry|k-mdm|k-mod-l|k-mode|k-party|k-plugin|k-policy-pdp|k-schema|k-search|k-sequence|k-sozlesme|k-sso|k-storage|k-surface|k-surface-consumer|k-tenancy|k-tenancy-deep|k-terminoloji|k-wbs|k-worker|l1-aeo|l1-analytics|l1-experiment|l1-export|l1-file|l1-misc|l1-notification|l1-party|l1-pseo|l1-quiet-hours|l1-redirect|l1-search|l1-search-deep|l1-seo|l1-sitemap|l1-tagmanager|l1-webhook-in|l1-workflow|landx-overview|platform-authn-authz|platform-cicd|platform-customer-graphql|platform-customer-model|platform-customer-seed|platform-customer-ui|platform-db-schema|platform-factory|platform-graphql-api|platform-observability|platform-seed-data|platform-tenancy|platform-ui-surface|services|stack-editions|sus-lisans-vakalar|sus-llm-hata-katalogu","enterprise-dod","enterprise-dod","no"
